"site_index","site_id","label","threshold","element","count","total_atoms","proportion"
99,"1j1zB","NUC",10,"O",79,451,0.175166297117517
99,"1j1zB","NUC",10,"P",0,451,0
99,"1j1zB","NUC",10,"S",2,451,0.00443458980044346
100,"1j7lA","NUC",10,"C",256,409,0.625916870415648
100,"1j7lA","NUC",10,"N",66,409,0.161369193154034
100,"1j7lA","NUC",10,"O",84,409,0.205378973105134
100,"1j7lA","NUC",10,"P",0,409,0
100,"1j7lA","NUC",10,"S",3,409,0.00733496332518337
101,"1jcgA","NUC",10,"C",298,489,0.609406952965235
101,"1jcgA","NUC",10,"N",87,489,0.177914110429448
101,"1jcgA","NUC",10,"O",102,489,0.208588957055215
101,"1jcgA","NUC",10,"P",0,489,0
101,"1jcgA","NUC",10,"S",2,489,0.00408997955010225
102,"1jedB","NUC",10,"C",296,467,0.633832976445396
102,"1jedB","NUC",10,"N",91,467,0.194860813704497
102,"1jedB","NUC",10,"O",76,467,0.162740899357602
102,"1jedB","NUC",10,"P",0,467,0
102,"1jedB","NUC",10,"S",4,467,0.00856531049250535
103,"1ji0A","NUC",10,"C",161,258,0.624031007751938
103,"1ji0A","NUC",10,"N",47,258,0.182170542635659
103,"1ji0A","NUC",10,"O",50,258,0.193798449612403
103,"1ji0A","NUC",10,"P",0,258,0
103,"1ji0A","NUC",10,"S",0,258,0
104,"1jjvA","NUC",10,"C",188,303,0.62046204620462
104,"1jjvA","NUC",10,"N",55,303,0.181518151815182
104,"1jjvA","NUC",10,"O",59,303,0.194719471947195
104,"1jjvA","NUC",10,"P",0,303,0
104,"1jjvA","NUC",10,"S",1,303,0.0033003300330033
105,"1jlrB","NUC",10,"C",167,261,0.639846743295019
105,"1jlrB","NUC",10,"N",50,261,0.191570881226054
105,"1jlrB","NUC",10,"O",41,261,0.157088122605364
105,"1jlrB","NUC",10,"P",0,261,0
105,"1jlrB","NUC",10,"S",3,261,0.0114942528735632
106,"1jqhA","NUC",10,"C",234,384,0.609375
106,"1jqhA","NUC",10,"N",70,384,0.182291666666667
106,"1jqhA","NUC",10,"O",76,384,0.197916666666667
106,"1jqhA","NUC",10,"P",0,384,0
106,"1jqhA","NUC",10,"S",4,384,0.0104166666666667
107,"1ju9A","NUC",10,"C",242,394,0.614213197969543
107,"1ju9A","NUC",10,"N",75,394,0.190355329949239
107,"1ju9A","NUC",10,"O",75,394,0.190355329949239
107,"1ju9A","NUC",10,"P",0,394,0
107,"1ju9A","NUC",10,"S",2,394,0.0050761421319797
108,"1jwaA","NUC",10,"C",239,382,0.62565445026178
108,"1jwaA","NUC",10,"N",70,382,0.183246073298429
108,"1jwaA","NUC",10,"O",71,382,0.18586387434555
108,"1jwaA","NUC",10,"P",0,382,0
108,"1jwaA","NUC",10,"S",2,382,0.00523560209424084
109,"1jwhA","NUC",10,"C",260,400,0.65
109,"1jwhA","NUC",10,"N",72,400,0.18
109,"1jwhA","NUC",10,"O",67,400,0.1675
109,"1jwhA","NUC",10,"P",0,400,0
109,"1jwhA","NUC",10,"S",1,400,0.0025
110,"1k3cA","NUC",10,"C",273,436,0.626146788990826
110,"1k3cA","NUC",10,"N",76,436,0.174311926605505
110,"1k3cA","NUC",10,"O",86,436,0.197247706422018
110,"1k3cA","NUC",10,"P",0,436,0
110,"1k3cA","NUC",10,"S",1,436,0.00229357798165138
111,"1kaoA","NUC",10,"C",217,344,0.630813953488372
111,"1kaoA","NUC",10,"N",58,344,0.168604651162791
111,"1kaoA","NUC",10,"O",68,344,0.197674418604651
111,"1kaoA","NUC",10,"P",0,344,0
111,"1kaoA","NUC",10,"S",1,344,0.00290697674418605
112,"1kf0A","NUC",10,"C",216,333,0.648648648648649
112,"1kf0A","NUC",10,"N",53,333,0.159159159159159
112,"1kf0A","NUC",10,"O",60,333,0.18018018018018
112,"1kf0A","NUC",10,"P",0,333,0
112,"1kf0A","NUC",10,"S",4,333,0.012012012012012
113,"1kfdA","NUC",10,"C",191,304,0.62828947368421
113,"1kfdA","NUC",10,"N",59,304,0.194078947368421
113,"1kfdA","NUC",10,"O",54,304,0.177631578947368
113,"1kfdA","NUC",10,"P",0,304,0
113,"1kfdA","NUC",10,"S",0,304,0
114,"1kk3A","NUC",10,"C",183,294,0.622448979591837
114,"1kk3A","NUC",10,"N",56,294,0.19047619047619
114,"1kk3A","NUC",10,"O",54,294,0.183673469387755
114,"1kk3A","NUC",10,"P",0,294,0
114,"1kk3A","NUC",10,"S",1,294,0.00340136054421769
115,"1kmnB","NUC",10,"C",287,447,0.642058165548098
115,"1kmnB","NUC",10,"N",78,447,0.174496644295302
115,"1kmnB","NUC",10,"O",79,447,0.176733780760626
115,"1kmnB","NUC",10,"P",0,447,0
115,"1kmnB","NUC",10,"S",3,447,0.00671140939597315
116,"1kmnC","NUC",10,"C",280,436,0.642201834862385
116,"1kmnC","NUC",10,"N",78,436,0.178899082568807
116,"1kmnC","NUC",10,"O",75,436,0.172018348623853
116,"1kmnC","NUC",10,"P",0,436,0
116,"1kmnC","NUC",10,"S",3,436,0.00688073394495413
117,"1ko5A","NUC",10,"C",202,320,0.63125
117,"1ko5A","NUC",10,"N",56,320,0.175
117,"1ko5A","NUC",10,"O",60,320,0.1875
117,"1ko5A","NUC",10,"P",0,320,0
117,"1ko5A","NUC",10,"S",2,320,0.00625
118,"1kp2A","NUC",10,"C",286,457,0.62582056892779
118,"1kp2A","NUC",10,"N",82,457,0.179431072210066
118,"1kp2A","NUC",10,"O",86,457,0.188183807439825
118,"1kp2A","NUC",10,"P",0,457,0
118,"1kp2A","NUC",10,"S",3,457,0.00656455142231947
119,"1ksfA","NUC",10,"C",251,390,0.643589743589744
119,"1ksfA","NUC",10,"N",66,390,0.169230769230769
119,"1ksfA","NUC",10,"O",71,390,0.182051282051282
119,"1ksfA","NUC",10,"P",0,390,0
119,"1ksfA","NUC",10,"S",2,390,0.00512820512820513
120,"1kv3F","NUC",10,"C",170,263,0.64638783269962
120,"1kv3F","NUC",10,"N",49,263,0.186311787072243
120,"1kv3F","NUC",10,"O",43,263,0.163498098859316
120,"1kv3F","NUC",10,"P",0,263,0
120,"1kv3F","NUC",10,"S",1,263,0.00380228136882129
121,"1kvkA","NUC",10,"C",250,396,0.631313131313131
121,"1kvkA","NUC",10,"N",71,396,0.179292929292929
121,"1kvkA","NUC",10,"O",73,396,0.184343434343434
121,"1kvkA","NUC",10,"P",0,396,0
121,"1kvkA","NUC",10,"S",2,396,0.00505050505050505
122,"1kyqA","NUC",10,"C",178,277,0.642599277978339
122,"1kyqA","NUC",10,"N",46,277,0.166064981949458
122,"1kyqA","NUC",10,"O",52,277,0.187725631768953
122,"1kyqA","NUC",10,"P",0,277,0
122,"1kyqA","NUC",10,"S",1,277,0.0036101083032491
123,"1l0oA","NUC",10,"C",259,413,0.627118644067797
123,"1l0oA","NUC",10,"N",70,413,0.169491525423729
123,"1l0oA","NUC",10,"O",82,413,0.198547215496368
123,"1l0oA","NUC",10,"P",0,413,0
123,"1l0oA","NUC",10,"S",2,413,0.00484261501210654
124,"1lkxC","NUC",10,"C",252,413,0.610169491525424
124,"1lkxC","NUC",10,"N",78,413,0.188861985472155
124,"1lkxC","NUC",10,"O",81,413,0.196125907990315
124,"1lkxC","NUC",10,"P",0,413,0
124,"1lkxC","NUC",10,"S",2,413,0.00484261501210654
125,"1looA","NUC",10,"C",280,458,0.611353711790393
125,"1looA","NUC",10,"N",86,458,0.187772925764192
125,"1looA","NUC",10,"O",90,458,0.196506550218341
125,"1looA","NUC",10,"P",0,458,0
125,"1looA","NUC",10,"S",2,458,0.00436681222707424
126,"1m74A","NUC",10,"C",219,362,0.604972375690608
126,"1m74A","NUC",10,"N",67,362,0.185082872928177
126,"1m74A","NUC",10,"O",72,362,0.198895027624309
126,"1m74A","NUC",10,"P",0,362,0
126,"1m74A","NUC",10,"S",4,362,0.0110497237569061
127,"1m7gB","NUC",10,"C",202,313,0.645367412140575
127,"1m7gB","NUC",10,"N",51,313,0.162939297124601
127,"1m7gB","NUC",10,"O",60,313,0.191693290734824
127,"1m7gB","NUC",10,"P",0,313,0
127,"1m7gB","NUC",10,"S",0,313,0
128,"1m83A","NUC",10,"C",316,487,0.648870636550308
128,"1m83A","NUC",10,"N",84,487,0.172484599589322
128,"1m83A","NUC",10,"O",84,487,0.172484599589322
128,"1m83A","NUC",10,"P",0,487,0
128,"1m83A","NUC",10,"S",3,487,0.00616016427104723
129,"1mabB","NUC",10,"C",221,353,0.626062322946176
129,"1mabB","NUC",10,"N",65,353,0.18413597733711
129,"1mabB","NUC",10,"O",65,353,0.18413597733711
129,"1mabB","NUC",10,"P",0,353,0
129,"1mabB","NUC",10,"S",2,353,0.0056657223796034
130,"1miyA","NUC",10,"C",234,386,0.606217616580311
130,"1miyA","NUC",10,"N",76,386,0.196891191709845
130,"1miyA","NUC",10,"O",74,386,0.191709844559585
130,"1miyA","NUC",10,"P",0,386,0
130,"1miyA","NUC",10,"S",2,386,0.00518134715025907
131,"1mjhB","NUC",10,"C",275,425,0.647058823529412
131,"1mjhB","NUC",10,"N",74,425,0.174117647058824
131,"1mjhB","NUC",10,"O",74,425,0.174117647058824
131,"1mjhB","NUC",10,"P",0,425,0
131,"1mjhB","NUC",10,"S",2,425,0.00470588235294118
132,"1mkjA","NUC",10,"C",194,341,0.56891495601173
132,"1mkjA","NUC",10,"N",69,341,0.202346041055718
132,"1mkjA","NUC",10,"O",76,341,0.222873900293255
132,"1mkjA","NUC",10,"P",0,341,0
132,"1mkjA","NUC",10,"S",2,341,0.00586510263929619
133,"1mozB","NUC",10,"C",193,309,0.624595469255663
133,"1mozB","NUC",10,"N",52,309,0.168284789644013
133,"1mozB","NUC",10,"O",64,309,0.207119741100324
133,"1mozB","NUC",10,"P",0,309,0
133,"1mozB","NUC",10,"S",0,309,0
134,"1mx0C","NUC",10,"C",313,481,0.650727650727651
134,"1mx0C","NUC",10,"N",78,481,0.162162162162162
134,"1mx0C","NUC",10,"O",90,481,0.187110187110187
134,"1mx0C","NUC",10,"P",0,481,0
134,"1mx0C","NUC",10,"S",0,481,0
135,"1n06B","NUC",10,"C",207,325,0.636923076923077
135,"1n06B","NUC",10,"N",58,325,0.178461538461538
135,"1n06B","NUC",10,"O",58,325,0.178461538461538
135,"1n06B","NUC",10,"P",0,325,0
135,"1n06B","NUC",10,"S",2,325,0.00615384615384615
136,"1n6lA","NUC",10,"C",255,410,0.621951219512195
136,"1n6lA","NUC",10,"N",74,410,0.180487804878049
136,"1n6lA","NUC",10,"O",80,410,0.195121951219512
136,"1n6lA","NUC",10,"P",0,410,0
136,"1n6lA","NUC",10,"S",1,410,0.0024390243902439
137,"1nb6A","NUC",10,"C",229,390,0.587179487179487
137,"1nb6A","NUC",10,"N",77,390,0.197435897435897
137,"1nb6A","NUC",10,"O",80,390,0.205128205128205
137,"1nb6A","NUC",10,"P",0,390,0
137,"1nb6A","NUC",10,"S",4,390,0.0102564102564103
138,"1nksF","NUC",10,"C",183,300,0.61
138,"1nksF","NUC",10,"N",62,300,0.206666666666667
138,"1nksF","NUC",10,"O",55,300,0.183333333333333
138,"1nksF","NUC",10,"P",0,300,0
138,"1nksF","NUC",10,"S",0,300,0
139,"1nktB","NUC",10,"C",274,433,0.632794457274827
139,"1nktB","NUC",10,"N",77,433,0.177829099307159
139,"1nktB","NUC",10,"O",78,433,0.18013856812933
139,"1nktB","NUC",10,"P",0,433,0
139,"1nktB","NUC",10,"S",4,433,0.0092378752886836
140,"1nlkA","NUC",10,"C",182,290,0.627586206896552
140,"1nlkA","NUC",10,"N",55,290,0.189655172413793
140,"1nlkA","NUC",10,"O",51,290,0.175862068965517
140,"1nlkA","NUC",10,"P",0,290,0
140,"1nlkA","NUC",10,"S",2,290,0.00689655172413793
141,"1nm5B","NUC",10,"C",171,266,0.642857142857143
141,"1nm5B","NUC",10,"N",46,266,0.172932330827068
141,"1nm5B","NUC",10,"O",49,266,0.184210526315789
141,"1nm5B","NUC",10,"P",0,266,0
141,"1nm5B","NUC",10,"S",0,266,0
142,"1nneC","NUC",10,"C",204,324,0.62962962962963
142,"1nneC","NUC",10,"N",63,324,0.194444444444444
142,"1nneC","NUC",10,"O",56,324,0.17283950617284
142,"1nneC","NUC",10,"P",0,324,0
142,"1nneC","NUC",10,"S",1,324,0.00308641975308642
143,"1nqtC","NUC",10,"C",184,280,0.657142857142857
143,"1nqtC","NUC",10,"N",45,280,0.160714285714286
143,"1nqtC","NUC",10,"O",49,280,0.175
143,"1nqtC","NUC",10,"P",0,280,0
143,"1nqtC","NUC",10,"S",2,280,0.00714285714285714
144,"1nrjB","NUC",10,"C",237,375,0.632
144,"1nrjB","NUC",10,"N",67,375,0.178666666666667
144,"1nrjB","NUC",10,"O",70,375,0.186666666666667
144,"1nrjB","NUC",10,"P",0,375,0
144,"1nrjB","NUC",10,"S",1,375,0.00266666666666667
145,"1nueA","NUC",10,"C",183,297,0.616161616161616
145,"1nueA","NUC",10,"N",59,297,0.198653198653199
145,"1nueA","NUC",10,"O",53,297,0.178451178451178
145,"1nueA","NUC",10,"P",0,297,0
145,"1nueA","NUC",10,"S",2,297,0.00673400673400673
146,"1nvfC","NUC",10,"C",256,415,0.616867469879518
146,"1nvfC","NUC",10,"N",73,415,0.175903614457831
146,"1nvfC","NUC",10,"O",85,415,0.204819277108434
146,"1nvfC","NUC",10,"P",0,415,0
146,"1nvfC","NUC",10,"S",1,415,0.00240963855421687
147,"1ny5B","NUC",10,"C",255,395,0.645569620253165
147,"1ny5B","NUC",10,"N",69,395,0.174683544303797
147,"1ny5B","NUC",10,"O",70,395,0.177215189873418
147,"1ny5B","NUC",10,"P",0,395,0
147,"1ny5B","NUC",10,"S",1,395,0.00253164556962025
148,"1nyrA","NUC",10,"C",283,460,0.615217391304348
148,"1nyrA","NUC",10,"N",85,460,0.184782608695652
148,"1nyrA","NUC",10,"O",88,460,0.191304347826087
148,"1nyrA","NUC",10,"P",0,460,0
148,"1nyrA","NUC",10,"S",4,460,0.00869565217391304
149,"1nzxA","NUC",10,"C",251,391,0.641943734015345
149,"1nzxA","NUC",10,"N",66,391,0.168797953964194
149,"1nzxA","NUC",10,"O",71,391,0.181585677749361
149,"1nzxA","NUC",10,"P",0,391,0
149,"1nzxA","NUC",10,"S",3,391,0.00767263427109974
150,"1o0hA","NUC",10,"C",176,291,0.604810996563574
150,"1o0hA","NUC",10,"N",56,291,0.192439862542955
150,"1o0hA","NUC",10,"O",55,291,0.189003436426117
150,"1o0hA","NUC",10,"P",0,291,0
150,"1o0hA","NUC",10,"S",4,291,0.013745704467354
151,"1o51A","NUC",10,"C",128,191,0.670157068062827
151,"1o51A","NUC",10,"N",29,191,0.151832460732984
151,"1o51A","NUC",10,"O",34,191,0.178010471204188
151,"1o51A","NUC",10,"P",0,191,0
151,"1o51A","NUC",10,"S",0,191,0
152,"1o6bA","NUC",10,"C",274,418,0.655502392344498
152,"1o6bA","NUC",10,"N",73,418,0.174641148325359
152,"1o6bA","NUC",10,"O",70,418,0.167464114832536
152,"1o6bA","NUC",10,"P",0,418,0
152,"1o6bA","NUC",10,"S",1,418,0.00239234449760766
153,"1oe0B","NUC",10,"C",340,530,0.641509433962264
153,"1oe0B","NUC",10,"N",96,530,0.181132075471698
153,"1oe0B","NUC",10,"O",90,530,0.169811320754717
153,"1oe0B","NUC",10,"P",0,530,0
153,"1oe0B","NUC",10,"S",4,530,0.00754716981132075
154,"1ojlE","NUC",10,"C",219,358,0.611731843575419
154,"1ojlE","NUC",10,"N",71,358,0.198324022346369
154,"1ojlE","NUC",10,"O",65,358,0.181564245810056
154,"1ojlE","NUC",10,"P",0,358,0
154,"1ojlE","NUC",10,"S",3,358,0.00837988826815642
155,"1osnC","NUC",10,"C",173,278,0.622302158273381
155,"1osnC","NUC",10,"N",48,278,0.172661870503597
155,"1osnC","NUC",10,"O",56,278,0.201438848920863
155,"1osnC","NUC",10,"P",0,278,0
155,"1osnC","NUC",10,"S",1,278,0.00359712230215827
156,"1oxuA","NUC",10,"C",163,255,0.63921568627451
156,"1oxuA","NUC",10,"N",47,255,0.184313725490196
156,"1oxuA","NUC",10,"O",44,255,0.172549019607843
156,"1oxuA","NUC",10,"P",0,255,0
156,"1oxuA","NUC",10,"S",1,255,0.00392156862745098
157,"1p16B","NUC",10,"C",213,347,0.613832853025937
157,"1p16B","NUC",10,"N",62,347,0.178674351585014
157,"1p16B","NUC",10,"O",71,347,0.204610951008646
157,"1p16B","NUC",10,"P",0,347,0
157,"1p16B","NUC",10,"S",1,347,0.00288184438040346
158,"1p39A","NUC",10,"C",219,355,0.616901408450704
158,"1p39A","NUC",10,"N",64,355,0.180281690140845
158,"1p39A","NUC",10,"O",70,355,0.197183098591549
158,"1p39A","NUC",10,"P",0,355,0
158,"1p39A","NUC",10,"S",2,355,0.00563380281690141
159,"1p50A","NUC",10,"C",291,478,0.608786610878661
159,"1p50A","NUC",10,"N",92,478,0.192468619246862
159,"1p50A","NUC",10,"O",92,478,0.192468619246862
159,"1p50A","NUC",10,"P",0,478,0
159,"1p50A","NUC",10,"S",3,478,0.00627615062761506
160,"1p72B","NUC",10,"C",210,337,0.623145400593472
160,"1p72B","NUC",10,"N",61,337,0.181008902077151
160,"1p72B","NUC",10,"O",64,337,0.189910979228487
160,"1p72B","NUC",10,"P",0,337,0
160,"1p72B","NUC",10,"S",2,337,0.00593471810089021
161,"1p7lA","NUC",10,"C",212,338,0.627218934911243
161,"1p7lA","NUC",10,"N",61,338,0.180473372781065
161,"1p7lA","NUC",10,"O",64,338,0.189349112426035
161,"1p7lA","NUC",10,"P",0,338,0
161,"1p7lA","NUC",10,"S",1,338,0.0029585798816568
162,"1pfkA","NUC",10,"C",218,344,0.633720930232558
162,"1pfkA","NUC",10,"N",63,344,0.183139534883721
162,"1pfkA","NUC",10,"O",59,344,0.171511627906977
162,"1pfkA","NUC",10,"P",0,344,0
162,"1pfkA","NUC",10,"S",4,344,0.0116279069767442
163,"1phpA","NUC",10,"C",243,379,0.641160949868074
163,"1phpA","NUC",10,"N",65,379,0.171503957783641
163,"1phpA","NUC",10,"O",68,379,0.179419525065963
163,"1phpA","NUC",10,"P",0,379,0
163,"1phpA","NUC",10,"S",3,379,0.0079155672823219
164,"1pk8D","NUC",10,"C",269,434,0.619815668202765
164,"1pk8D","NUC",10,"N",84,434,0.193548387096774
164,"1pk8D","NUC",10,"O",80,434,0.184331797235023
164,"1pk8D","NUC",10,"P",0,434,0
164,"1pk8D","NUC",10,"S",1,434,0.00230414746543779
165,"1pkgA","NUC",10,"C",280,434,0.645161290322581
165,"1pkgA","NUC",10,"N",75,434,0.172811059907834
165,"1pkgA","NUC",10,"O",76,434,0.175115207373272
165,"1pkgA","NUC",10,"P",0,434,0
165,"1pkgA","NUC",10,"S",3,434,0.00691244239631336
166,"1pvoI","NUC",10,"C",192,312,0.615384615384615
166,"1pvoI","NUC",10,"N",54,312,0.173076923076923
166,"1pvoI","NUC",10,"O",64,312,0.205128205128205
166,"1pvoI","NUC",10,"P",0,312,0
166,"1pvoI","NUC",10,"S",2,312,0.00641025641025641
167,"1q1kA","NUC",10,"C",247,404,0.611386138613861
167,"1q1kA","NUC",10,"N",70,404,0.173267326732673
167,"1q1kA","NUC",10,"O",85,404,0.21039603960396
167,"1q1kA","NUC",10,"P",0,404,0
167,"1q1kA","NUC",10,"S",2,404,0.00495049504950495
168,"1q3sB","NUC",10,"C",317,508,0.624015748031496
168,"1q3sB","NUC",10,"N",84,508,0.165354330708661
168,"1q3sB","NUC",10,"O",104,508,0.204724409448819
168,"1q3sB","NUC",10,"P",0,508,0
168,"1q3sB","NUC",10,"S",3,508,0.00590551181102362
169,"1q99A","NUC",10,"C",250,398,0.628140703517588
169,"1q99A","NUC",10,"N",72,398,0.180904522613065
169,"1q99A","NUC",10,"O",75,398,0.188442211055276
169,"1q99A","NUC",10,"P",0,398,0
169,"1q99A","NUC",10,"S",1,398,0.00251256281407035
170,"1q9sA","NUC",10,"C",210,332,0.632530120481928
170,"1q9sA","NUC",10,"N",59,332,0.177710843373494
170,"1q9sA","NUC",10,"O",61,332,0.183734939759036
170,"1q9sA","NUC",10,"P",0,332,0
170,"1q9sA","NUC",10,"S",2,332,0.00602409638554217
171,"1qhgA","NUC",10,"C",216,358,0.603351955307263
171,"1qhgA","NUC",10,"N",67,358,0.187150837988827
171,"1qhgA","NUC",10,"O",75,358,0.209497206703911
171,"1qhgA","NUC",10,"P",0,358,0
171,"1qhgA","NUC",10,"S",0,358,0
172,"1qhyA","NUC",10,"C",195,327,0.596330275229358
172,"1qhyA","NUC",10,"N",64,327,0.195718654434251
172,"1qhyA","NUC",10,"O",64,327,0.195718654434251
172,"1qhyA","NUC",10,"P",0,327,0
172,"1qhyA","NUC",10,"S",4,327,0.0122324159021407
173,"1ql6A","NUC",10,"C",275,423,0.650118203309693
173,"1ql6A","NUC",10,"N",69,423,0.163120567375887
173,"1ql6A","NUC",10,"O",76,423,0.179669030732861
173,"1ql6A","NUC",10,"P",0,423,0
173,"1ql6A","NUC",10,"S",3,423,0.00709219858156028
174,"1qpcA","NUC",10,"C",206,336,0.613095238095238
174,"1qpcA","NUC",10,"N",59,336,0.175595238095238
174,"1qpcA","NUC",10,"O",68,336,0.202380952380952
174,"1qpcA","NUC",10,"P",0,336,0
174,"1qpcA","NUC",10,"S",3,336,0.00892857142857143
175,"1qpgA","NUC",10,"C",263,405,0.649382716049383
175,"1qpgA","NUC",10,"N",70,405,0.17283950617284
175,"1qpgA","NUC",10,"O",71,405,0.175308641975309
175,"1qpgA","NUC",10,"P",0,405,0
175,"1qpgA","NUC",10,"S",1,405,0.00246913580246914
176,"1qssC","NUC",10,"C",243,387,0.627906976744186
176,"1qssC","NUC",10,"N",76,387,0.196382428940568
176,"1qssC","NUC",10,"O",66,387,0.170542635658915
176,"1qssC","NUC",10,"P",0,387,0
176,"1qssC","NUC",10,"S",2,387,0.00516795865633075
177,"1qvrA","NUC",10,"C",239,383,0.62402088772846
177,"1qvrA","NUC",10,"N",65,383,0.169712793733681
177,"1qvrA","NUC",10,"O",79,383,0.206266318537859
177,"1qvrA","NUC",10,"P",0,383,0
177,"1qvrA","NUC",10,"S",0,383,0
178,"1qzrA","NUC",10,"C",313,489,0.640081799591002
178,"1qzrA","NUC",10,"N",82,489,0.167689161554192
178,"1qzrA","NUC",10,"O",90,489,0.184049079754601
178,"1qzrA","NUC",10,"P",0,489,0
178,"1qzrA","NUC",10,"S",4,489,0.0081799591002045
179,"1r0zA","NUC",10,"C",244,379,0.643799472295514
179,"1r0zA","NUC",10,"N",60,379,0.158311345646438
179,"1r0zA","NUC",10,"O",74,379,0.195250659630607
179,"1r0zA","NUC",10,"P",0,379,0
179,"1r0zA","NUC",10,"S",1,379,0.00263852242744063
180,"1r5nA","NUC",10,"C",197,314,0.627388535031847
180,"1r5nA","NUC",10,"N",55,314,0.17515923566879
180,"1r5nA","NUC",10,"O",61,314,0.194267515923567
180,"1r5nA","NUC",10,"P",0,314,0
180,"1r5nA","NUC",10,"S",1,314,0.00318471337579618
181,"1ra7A","NUC",10,"C",229,371,0.617250673854447
181,"1ra7A","NUC",10,"N",64,371,0.172506738544474
181,"1ra7A","NUC",10,"O",77,371,0.207547169811321
181,"1ra7A","NUC",10,"P",0,371,0
181,"1ra7A","NUC",10,"S",1,371,0.00269541778975741
182,"1raaB","NUC",10,"C",195,314,0.621019108280255
182,"1raaB","NUC",10,"N",56,314,0.178343949044586
182,"1raaB","NUC",10,"O",63,314,0.200636942675159
182,"1raaB","NUC",10,"P",0,314,0
182,"1raaB","NUC",10,"S",0,314,0
183,"1rf8A","NUC",10,"C",207,325,0.636923076923077
183,"1rf8A","NUC",10,"N",58,325,0.178461538461538
183,"1rf8A","NUC",10,"O",60,325,0.184615384615385
183,"1rf8A","NUC",10,"P",0,325,0
183,"1rf8A","NUC",10,"S",0,325,0
184,"1rfuD","NUC",10,"C",291,447,0.651006711409396
184,"1rfuD","NUC",10,"N",70,447,0.156599552572707
184,"1rfuD","NUC",10,"O",81,447,0.181208053691275
184,"1rfuD","NUC",10,"P",0,447,0
184,"1rfuD","NUC",10,"S",5,447,0.0111856823266219
185,"1ri1A","NUC",10,"C",254,399,0.636591478696742
185,"1ri1A","NUC",10,"N",71,399,0.177944862155388
185,"1ri1A","NUC",10,"O",71,399,0.177944862155388
185,"1ri1A","NUC",10,"P",0,399,0
185,"1ri1A","NUC",10,"S",3,399,0.0075187969924812
186,"1rk2B","NUC",10,"C",258,402,0.641791044776119
186,"1rk2B","NUC",10,"N",70,402,0.174129353233831
186,"1rk2B","NUC",10,"O",74,402,0.18407960199005
186,"1rk2B","NUC",10,"P",0,402,0
186,"1rk2B","NUC",10,"S",0,402,0
187,"1rluA","NUC",10,"C",285,460,0.619565217391304
187,"1rluA","NUC",10,"N",82,460,0.178260869565217
187,"1rluA","NUC",10,"O",92,460,0.2
187,"1rluA","NUC",10,"P",0,460,0
187,"1rluA","NUC",10,"S",1,460,0.00217391304347826
188,"1ryaA","NUC",10,"C",252,389,0.647814910025707
188,"1ryaA","NUC",10,"N",68,389,0.174807197943445
188,"1ryaA","NUC",10,"O",68,389,0.174807197943445
188,"1ryaA","NUC",10,"P",0,389,0
188,"1ryaA","NUC",10,"S",1,389,0.0025706940874036
189,"1rzuA","NUC",10,"C",215,325,0.661538461538462
189,"1rzuA","NUC",10,"N",57,325,0.175384615384615
189,"1rzuA","NUC",10,"O",51,325,0.156923076923077
189,"1rzuA","NUC",10,"P",0,325,0
189,"1rzuA","NUC",10,"S",2,325,0.00615384615384615
190,"1s16A","NUC",10,"C",321,506,0.634387351778656
190,"1s16A","NUC",10,"N",89,506,0.175889328063241
190,"1s16A","NUC",10,"O",95,506,0.187747035573123
190,"1s16A","NUC",10,"P",0,506,0
190,"1s16A","NUC",10,"S",1,506,0.00197628458498024
191,"1s4eF","NUC",10,"C",252,391,0.644501278772379
191,"1s4eF","NUC",10,"N",63,391,0.161125319693095
191,"1s4eF","NUC",10,"O",75,391,0.191815856777494
191,"1s4eF","NUC",10,"P",0,391,0
191,"1s4eF","NUC",10,"S",1,391,0.00255754475703325
192,"1s4oA","NUC",10,"C",268,414,0.647342995169082
192,"1s4oA","NUC",10,"N",69,414,0.166666666666667
192,"1s4oA","NUC",10,"O",75,414,0.181159420289855
192,"1s4oA","NUC",10,"P",0,414,0
192,"1s4oA","NUC",10,"S",2,414,0.00483091787439614
193,"1s59A","NUC",10,"C",185,303,0.61056105610561
193,"1s59A","NUC",10,"N",57,303,0.188118811881188
193,"1s59A","NUC",10,"O",61,303,0.201320132013201
193,"1s59A","NUC",10,"P",0,303,0
193,"1s59A","NUC",10,"S",0,303,0
194,"1s5gA","NUC",10,"C",233,365,0.638356164383562
194,"1s5gA","NUC",10,"N",69,365,0.189041095890411
194,"1s5gA","NUC",10,"O",62,365,0.16986301369863
194,"1s5gA","NUC",10,"P",0,365,0
194,"1s5gA","NUC",10,"S",1,365,0.00273972602739726
195,"1s8fB","NUC",10,"C",211,350,0.602857142857143
195,"1s8fB","NUC",10,"N",61,350,0.174285714285714
195,"1s8fB","NUC",10,"O",77,350,0.22
195,"1s8fB","NUC",10,"P",0,350,0
195,"1s8fB","NUC",10,"S",1,350,0.00285714285714286
196,"1sazA","NUC",10,"C",195,325,0.6
196,"1sazA","NUC",10,"N",70,325,0.215384615384615
196,"1sazA","NUC",10,"O",60,325,0.184615384615385
196,"1sazA","NUC",10,"P",0,325,0
196,"1sazA","NUC",10,"S",0,325,0
197,"1sdmA","NUC",10,"C",225,389,0.57840616966581
197,"1sdmA","NUC",10,"N",77,389,0.197943444730077
197,"1sdmA","NUC",10,"O",85,389,0.218508997429306
197,"1sdmA","NUC",10,"P",0,389,0
