"site_index","site_id","label","threshold","total_atoms","n_non_CON","pct_non_CON","elements_non_CON_present"
480,"2pyjH","NUC",10,360,1,0.277777777777778,"S"
481,"2pywA","NUC",10,450,3,0.666666666666667,"S"
482,"2q0eA","NUC",10,477,2,0.419287211740042,"S"
483,"2q16A","NUC",10,487,1,0.205338809034908,"S"
484,"2q28A","NUC",10,484,3,0.619834710743802,"S"
485,"2q2rA","NUC",10,356,1,0.280898876404494,"S"
486,"2q2tD","NUC",10,394,3,0.761421319796954,"S"
487,"2q3hA","NUC",10,296,2,0.675675675675676,"S"
488,"2qbyC","NUC",10,444,0,0,""
489,"2qbyD","NUC",10,437,0,0,""
490,"2qenA","NUC",10,429,0,0,""
491,"2qg4E","NUC",10,361,4,1.10803324099723,"S"
492,"2qkmB","NUC",10,262,2,0.763358778625954,"S"
493,"2qo7A","NUC",10,334,3,0.898203592814371,"S"
494,"2qq0A","NUC",10,350,2,0.571428571428571,"S"
495,"2qsyA","NUC",10,316,1,0.316455696202532,"S"
496,"2qthA","NUC",10,364,0,0,""
497,"2qu8A","NUC",10,316,2,0.632911392405063,"S"
498,"2qxxA","NUC",10,383,0,0,""
499,"2qz4A","NUC",10,368,3,0.815217391304348,"S"
500,"2r65A","NUC",10,339,1,0.294985250737463,"S"
501,"2r6fA","NUC",10,388,0,0,""
502,"2r6gB","NUC",10,259,3,1.15830115830116,"S"
503,"2r6rA","NUC",10,454,2,0.440528634361233,"S"
504,"2r7kA","NUC",10,427,2,0.468384074941452,"S"
505,"2r86A","NUC",10,364,0,0,""
506,"2r8fA","NUC",10,376,1,0.265957446808511,"S"
507,"2r9vA","NUC",10,361,0,0,""
508,"2rd5D","NUC",10,264,0,0,""
509,"2rhlB","NUC",10,437,1,0.22883295194508,"S"
510,"2rsfA","NUC",10,241,1,0.4149377593361,"S"
511,"2shkB","NUC",10,300,3,1,"S"
512,"2srcA","NUC",10,427,3,0.702576112412178,"S"
513,"2uz3B","NUC",10,475,2,0.421052631578947,"S"
514,"2v1uA","NUC",10,453,0,0,""
515,"2v2zB","NUC",10,389,0,0,""
516,"2v55C","NUC",10,443,4,0.90293453724605,"S"
517,"2v55D","NUC",10,402,4,0.995024875621891,"S"
518,"2v7yA","NUC",10,421,1,0.237529691211401,"S"
519,"2varA","NUC",10,463,2,0.431965442764579,"S"
520,"2vawA","NUC",10,432,3,0.694444444444444,"S"
521,"2vb6A","NUC",10,409,2,0.488997555012225,"S"
522,"2vedA","NUC",10,369,2,0.5420054200542,"S"
523,"2vf7C","NUC",10,377,0,0,""
524,"2vhqC","NUC",10,262,0,0,""
525,"2vpqB","NUC",10,493,3,0.608519269776876,"S"
526,"2vt3B","NUC",10,260,0,0,""
527,"2vugA","NUC",10,402,1,0.248756218905473,"S"
528,"2vvgB","NUC",10,329,4,1.21580547112462,"S"
529,"2vwbA","NUC",10,458,5,1.09170305676856,"S"
530,"2vwiA","NUC",10,320,1,0.3125,"S"
531,"2w41B","NUC",10,309,3,0.970873786407767,"S"
532,"2w4kA","NUC",10,383,2,0.522193211488251,"S"
533,"2w58A","NUC",10,298,1,0.335570469798658,"S"
534,"2w6dB","NUC",10,324,1,0.308641975308642,"S"
535,"2wbeC","NUC",10,370,1,0.27027027027027,"S"
536,"2we3A","NUC",10,367,1,0.272479564032698,"S"
537,"2we5A","NUC",10,354,2,0.564971751412429,"S"
538,"2wepA","NUC",10,378,1,0.264550264550265,"S"
539,"2wjgA","NUC",10,295,2,0.677966101694915,"S"
540,"2wkpA","NUC",10,398,3,0.753768844221106,"S"
541,"2wmcA","NUC",10,280,2,0.714285714285714,"S"
542,"2wojD","NUC",10,363,3,0.826446280991736,"S"
543,"2wpdF","NUC",10,358,1,0.279329608938547,"S"
544,"2wqeA","NUC",10,199,0,0,""
545,"2wqnA","NUC",10,322,2,0.62111801242236,"S"
546,"2wssA","NUC",10,344,0,0,""
547,"2wtkC","NUC",10,392,4,1.02040816326531,"S"
548,"2wtuA","NUC",10,313,2,0.638977635782748,"S"
549,"2ww4A","NUC",10,352,2,0.568181818181818,"S"
550,"2wwfC","NUC",10,319,0,0,""
551,"2wwwD","NUC",10,269,0,0,""
552,"2x2eA","NUC",10,375,0,0,""
553,"2x60B","NUC",10,483,3,0.62111801242236,"S"
554,"2x6tB","NUC",10,446,1,0.224215246636771,"S"
555,"2xd4A","NUC",10,409,2,0.488997555012225,"S"
556,"2xelA","NUC",10,434,1,0.230414746543779,"S"
557,"2xj9A","NUC",10,367,0,0,""
558,"2xjaA","NUC",10,474,1,0.210970464135021,"S"
559,"2xkaF","NUC",10,455,2,0.43956043956044,"S"
560,"2xs0A","NUC",10,375,5,1.33333333333333,"S"
561,"2xszC","NUC",10,453,0,0,""
562,"2xszF","NUC",10,438,0,0,""
563,"2xtiB","NUC",10,437,3,0.68649885583524,"S"
564,"2xtoA","NUC",10,343,0,0,""
565,"2xwlB","NUC",10,365,0,0,""
566,"2xwnB","NUC",10,351,0,0,""
567,"2xzlA","NUC",10,393,1,0.254452926208651,"S"
568,"2xzwC","NUC",10,227,2,0.881057268722467,"S"
569,"2y4kA","NUC",10,430,4,0.930232558139535,"S"
570,"2y65D","NUC",10,330,2,0.606060606060606,"S"
571,"2y6pC","NUC",10,335,0,0,""
572,"2y83E","NUC",10,478,5,1.04602510460251,"S"
573,"2y9qA","NUC",10,460,3,0.652173913043478,"S"
574,"2yaaA","NUC",10,401,2,0.498753117206983,"S"
575,"2yhyA","NUC",10,348,1,0.28735632183908,"S"
576,"2ynmA","NUC",10,368,0,0,""
577,"2yw2B","NUC",10,458,1,0.218340611353712,"S"
578,"2ywvB","NUC",10,390,0,0,""
579,"2ywwA","NUC",10,271,1,0.3690036900369,"S"
580,"2z02A","NUC",10,422,1,0.23696682464455,"S"
581,"2z09A","NUC",10,418,1,0.239234449760766,"S"
582,"2z1mA","NUC",10,431,1,0.232018561484919,"S"
583,"2z4rA","NUC",10,436,2,0.458715596330275,"S"
584,"2z7qA","NUC",10,375,0,0,""
585,"2zanA","NUC",10,397,1,0.251889168765743,"S"
586,"2zdgC","NUC",10,462,1,0.216450216450216,"S"
587,"2zejB","NUC",10,156,0,0,""
588,"2zetA","NUC",10,392,0,0,""
589,"2zs8A","NUC",10,394,1,0.253807106598985,"S"
590,"2ztsA","NUC",10,280,0,0,""
591,"2zu9B","NUC",10,412,0,0,""
592,"3a0tA","NUC",10,375,1,0.266666666666667,"S"
593,"3a1eB","NUC",10,476,1,0.210084033613445,"S"
594,"3a37A","NUC",10,343,3,0.87463556851312,"S"
595,"3a4lB","NUC",10,330,1,0.303030303030303,"S"
596,"3a5cA","NUC",10,315,1,0.317460317460317,"S"
597,"3a7hB","NUC",10,348,1,0.28735632183908,"S"
598,"3ab3A","NUC",10,457,0,0,""
599,"3ab8A","NUC",10,396,0,0,""
600,"3acaA","NUC",10,275,2,0.727272727272727,"S"
601,"3ajeA","NUC",10,473,0,0,""
602,"3akkA","NUC",10,387,4,1.03359173126615,"S"
603,"3alnA","NUC",10,414,4,0.966183574879227,"S"
604,"3alnC","NUC",10,299,4,1.33779264214047,"S"
605,"3aloA","NUC",10,407,3,0.737100737100737,"S"
606,"3amtA","NUC",10,488,2,0.40983606557377,"S"
607,"3auyA","NUC",10,330,1,0.303030303030303,"S"
608,"3ax6B","NUC",10,300,0,0,""
609,"3b0xA","NUC",10,360,2,0.555555555555556,"S"
610,"3b6vA","NUC",10,309,2,0.647249190938511,"S"
611,"3bf1A","NUC",10,299,2,0.668896321070234,"S"
612,"3bfkB","NUC",10,360,0,0,""
613,"3bh7A","NUC",10,378,1,0.264550264550265,"S"
614,"3bjuA","NUC",10,431,3,0.696055684454756,"S"
615,"3brbB","NUC",10,324,4,1.23456790123457,"S"
616,"3bsnA","NUC",10,367,0,0,""
617,"3bwdA","NUC",10,300,2,0.666666666666667,"S"
618,"3c23B","NUC",10,315,0,0,""
619,"3c3eA","NUC",10,447,0,0,""
620,"3c41A","NUC",10,259,2,0.772200772200772,"S"
621,"3c4wB","NUC",10,411,3,0.72992700729927,"S"
622,"3c5cB","NUC",10,365,2,0.547945205479452,"S"
623,"3c5eA","NUC",10,464,3,0.646551724137931,"S"
624,"3c7nA","NUC",10,430,0,0,""
625,"3c7nB","NUC",10,386,2,0.518134715025907,"S"
626,"3c9uB","NUC",10,344,1,0.290697674418605,"S"
627,"3cb2A","NUC",10,465,2,0.43010752688172,"S"
628,"3cisG","NUC",10,391,1,0.255754475703325,"S"
629,"3clvA","NUC",10,360,0,0,""
630,"3cnnA","NUC",10,339,0,0,""
631,"3cokA","NUC",10,365,3,0.821917808219178,"S"
632,"3cphB","NUC",10,387,2,0.516795865633075,"S"
633,"3cr3A","NUC",10,389,0,0,""
634,"3crcB","NUC",10,245,1,0.408163265306122,"S"
635,"3crlA","NUC",10,399,1,0.25062656641604,"S"
636,"3cwqA","NUC",10,376,0,0,""
637,"3cwzA","NUC",10,403,0,0,""
638,"3d2rB","NUC",10,438,0,0,""
639,"3d5wA","NUC",10,376,4,1.06382978723404,"S"
640,"3d8bB","NUC",10,352,2,0.568181818181818,"S"
641,"3dcbA","NUC",10,331,4,1.20845921450151,"S"
642,"3dinA","NUC",10,425,4,0.941176470588235,"S"
643,"3dkcA","NUC",10,434,6,1.38248847926267,"S"
644,"3dkpA","NUC",10,299,2,0.668896321070234,"S"
645,"3dlsA","NUC",10,386,1,0.259067357512953,"S"
646,"3dm5A","NUC",10,349,2,0.573065902578797,"S"
647,"3doeA","NUC",10,399,2,0.50125313283208,"S"
648,"3drbB","NUC",10,452,2,0.442477876106195,"S"
649,"3dsrA","NUC",10,269,2,0.743494423791822,"S"
650,"3dt7A","NUC",10,512,4,0.78125,"S"
651,"3dwlG","NUC",10,420,2,0.476190476190476,"S"
652,"3dz8A","NUC",10,321,3,0.934579439252336,"S"
653,"3dzdA","NUC",10,359,0,0,""
654,"3dzhA","NUC",10,395,0,0,""
655,"3dzvA","NUC",10,366,1,0.273224043715847,"S"
656,"3e70A","NUC",10,329,1,0.303951367781155,"S"
657,"3ea0B","NUC",10,399,1,0.25062656641604,"S"
658,"3eanD","NUC",10,352,2,0.568181818181818,"S"
659,"3eccA","NUC",10,332,0,0,""
660,"3efsA","NUC",10,434,0,0,""
661,"3egiB","NUC",10,252,2,0.793650793650794,"S"
662,"3eihA","NUC",10,374,1,0.267379679144385,"S"
663,"3ejmA","NUC",10,308,2,0.649350649350649,"S"
664,"3emdA","NUC",10,266,2,0.75187969924812,"S"
665,"3epsA","NUC",10,494,5,1.01214574898785,"S"
666,"3eujA","NUC",10,323,1,0.309597523219814,"S"
667,"3ewsA","NUC",10,388,2,0.515463917525773,"S"
668,"3ez2B","NUC",10,198,1,0.505050505050505,"S"
669,"3f2dC","NUC",10,375,1,0.266666666666667,"S"
670,"3f8pD","NUC",10,428,3,0.700934579439252,"S"
671,"3fceA","NUC",10,462,2,0.432900432900433,"S"
672,"3fd6B","NUC",10,306,2,0.65359477124183,"S"
673,"3fdxA","NUC",10,395,0,0,""
674,"3fe2A","NUC",10,303,0,0,""
675,"3ffuA","NUC",10,408,1,0.245098039215686,"S"
676,"3fpiA","NUC",10,254,0,0,""
677,"3fvqB","NUC",10,265,3,1.13207547169811,"S"
678,"3fwrB","NUC",10,296,4,1.35135135135135,"S"
679,"3fwyA","NUC",10,380,1,0.263157894736842,"S"
680,"3fzpA","NUC",10,413,3,0.726392251815981,"S"
681,"3g2fA","NUC",10,425,1,0.235294117647059,"S"
682,"3g59A","NUC",10,514,3,0.583657587548638,"S"
683,"3gbjA","NUC",10,348,2,0.574712643678161,"S"
684,"3ge1B","NUC",10,450,0,0,""
685,"3glfG","NUC",10,411,0,0,""
686,"3gniB","NUC",10,456,3,0.657894736842105,"S"
687,"3go6B","NUC",10,338,2,0.591715976331361,"S"
688,"3gonA","NUC",10,437,5,1.1441647597254,"S"
689,"3gplA","NUC",10,402,1,0.248756218905473,"S"
690,"3gqcA","NUC",10,365,4,1.0958904109589,"S"
691,"3gqkA","NUC",10,249,0,0,""
692,"3gucA","NUC",10,405,2,0.493827160493827,"S"
693,"3gviB","NUC",10,338,2,0.591715976331361,"S"
694,"3gx9A","NUC",10,273,1,0.366300366300366,"S"
695,"3h0lB","NUC",10,326,1,0.306748466257669,"S"
696,"3h3aB","NUC",10,384,0,0,""
697,"3h4lB","NUC",10,382,2,0.523560209424084,"S"
698,"3h4mA","NUC",10,375,2,0.533333333333333,"S"
699,"3h5nA","NUC",10,415,1,0.240963855421687,"S"
700,"3hfwA","NUC",10,373,5,1.34048257372654,"S"
701,"3hgmA","NUC",10,397,2,0.503778337531486,"S"
702,"3hj1B","NUC",10,437,2,0.45766590389016,"S"
703,"3hjnA","NUC",10,287,0,0,""
704,"3hkoA","NUC",10,390,5,1.28205128205128,"S"
705,"3hmnA","NUC",10,350,4,1.14285714285714,"S"
706,"3hqdA","NUC",10,436,3,0.688073394495413,"S"
707,"3hqoD","NUC",10,376,3,0.797872340425532,"S"
708,"3hwsA","NUC",10,376,1,0.265957446808511,"S"
709,"3hx4A","NUC",10,342,2,0.584795321637427,"S"
710,"3hxxA","NUC",10,498,5,1.00401606425703,"S"
711,"3hyoA","NUC",10,398,2,0.50251256281407,"S"
712,"3hz6A","NUC",10,290,1,0.344827586206897,"S"
713,"3hziA","NUC",10,497,2,0.402414486921529,"S"
714,"3i0oA","NUC",10,366,0,0,""
715,"3i12D","NUC",10,385,1,0.25974025974026,"S"
716,"3i4lA","NUC",10,405,0,0,""
717,"3i5xA","NUC",10,463,2,0.431965442764579,"S"
718,"3i7vA","NUC",10,342,0,0,""
719,"3i8xA","NUC",10,287,1,0.348432055749129,"S"
720,"3iayC","NUC",10,334,2,0.598802395209581,"S"
721,"3ibgB","NUC",10,350,3,0.857142857142857,"S"
722,"3ie7A","NUC",10,405,0,0,""
723,"3iedA","NUC",10,376,3,0.797872340425532,"S"
724,"3iewA","NUC",10,279,0,0,""
725,"3ig8A","NUC",10,423,1,0.236406619385343,"S"
726,"3ih0A","NUC",10,379,0,0,""
727,"3ihlA","NUC",10,273,0,0,""
728,"3ikhA","NUC",10,377,1,0.26525198938992,"S"
729,"3in1A","NUC",10,340,1,0.294117647058824,"S"
730,"3innD","NUC",10,476,3,0.630252100840336,"S"
731,"3io3A","NUC",10,369,2,0.5420054200542,"S"
732,"3iq0A","NUC",10,406,2,0.492610837438424,"S"
733,"3iqxA","NUC",10,345,3,0.869565217391304,"S"
734,"3is5F","NUC",10,331,2,0.604229607250755,"S"
735,"3iwjA","NUC",10,370,3,0.810810810810811,"S"
736,"3j15B","NUC",10,310,0,0,""
737,"3j5vA","NUC",10,411,4,0.97323600973236,"S"
738,"3j94A","NUC",10,383,1,0.261096605744125,"S"
739,"3j9lG","NUC",10,454,0,0,""
740,"3jbzA","NUC",10,358,3,0.837988826815642,"S"
741,"3jq3A","NUC",10,356,2,0.561797752808989,"S"
742,"3jqmI","NUC",10,208,3,1.44230769230769,"S"
743,"3ju6A","NUC",10,397,2,0.503778337531486,"S"
744,"3jvvA","NUC",10,340,1,0.294117647058824,"S"
745,"3k09F","NUC",10,330,2,0.606060606060606,"S"
746,"3k1jA","NUC",10,413,3,0.726392251815981,"S"
747,"3k30A","NUC",10,440,1,0.227272727272727,"S"
748,"3k58A","NUC",10,320,2,0.625,"S"
749,"3k5iA","NUC",10,439,4,0.911161731207289,"S"
750,"3k60A","NUC",10,367,1,0.272479564032698,"S"
751,"3k8dA","NUC",10,392,2,0.510204081632653,"S"
752,"3kalA","NUC",10,460,3,0.652173913043478,"S"
753,"3karA","NUC",10,378,1,0.264550264550265,"S"
754,"3kb1A","NUC",10,369,0,0,""
755,"3ke5B","NUC",10,252,0,0,""
756,"3kexA","NUC",10,417,1,0.239808153477218,"S"
757,"3kfeH","NUC",10,488,1,0.204918032786885,"S"
758,"3kgdD","NUC",10,346,1,0.289017341040462,"S"
759,"3kh5A","NUC",10,350,3,0.857142857142857,"S"
760,"3kjgA","NUC",10,385,1,0.25974025974026,"S"
761,"3kkqA","NUC",10,366,0,0,""
762,"3kmwA","NUC",10,431,2,0.464037122969838,"S"
763,"3kn5B","NUC",10,345,3,0.869565217391304,"S"
764,"3kvgB","NUC",10,481,1,0.207900207900208,"S"
765,"3kx2A","NUC",10,437,2,0.45766590389016,"S"
766,"3l2pA","NUC",10,388,2,0.515463917525773,"S"
767,"3l86A","NUC",10,347,2,0.576368876080692,"S"
768,"3l8kA","NUC",10,471,5,1.06157112526539,"S"
769,"3la6B","NUC",10,410,2,0.48780487804878,"S"
770,"3lduA","NUC",10,424,1,0.235849056603774,"S"
771,"3lf0B","NUC",10,236,0,0,""
772,"3lgxC","NUC",10,498,1,0.200803212851406,"S"
773,"3lj0A","NUC",10,402,2,0.497512437810945,"S"
774,"3lkiB","NUC",10,400,1,0.25,"S"
775,"3lkkB","NUC",10,413,3,0.726392251815981,"S"
776,"3ll3A","NUC",10,346,1,0.289017341040462,"S"
777,"3ll9B","NUC",10,346,0,0,""
778,"3llmB","NUC",10,258,1,0.387596899224806,"S"
779,"3lltA","NUC",10,437,2,0.45766590389016,"S"
780,"3lq3A","NUC",10,349,1,0.286532951289398,"S"
781,"3lreB","NUC",10,345,1,0.289855072463768,"S"
782,"3lrpA","NUC",10,307,2,0.651465798045603,"S"
783,"3lssB","NUC",10,439,6,1.36674259681093,"S"
784,"3lv8A","NUC",10,272,0,0,""
785,"3lvqA","NUC",10,455,5,1.0989010989011,"S"
786,"3lxxA","NUC",10,312,0,0,""
787,"3lzzA","NUC",10,290,1,0.344827586206897,"S"
788,"3m6aA","NUC",10,384,0,0,""
789,"3m93A","NUC",10,269,2,0.743494423791822,"S"
790,"3mbiA","NUC",10,323,0,0,""
791,"3meyB","NUC",10,422,7,1.65876777251185,"S"
792,"3mfsA","NUC",10,397,4,1.00755667506297,"S"
793,"3mhyB","NUC",10,243,1,0.411522633744856,"S"
794,"3miaA","NUC",10,371,1,0.269541778975741,"S"
795,"3mleB","NUC",10,287,1,0.348432055749129,"S"
796,"3mufA","NUC",10,331,3,0.906344410876133,"S"
797,"3mwyA","NUC",10,370,1,0.27027027027027,"S"
798,"3n6mA","NUC",10,354,2,0.564971751412429,"S"
799,"3n8dB","NUC",10,327,2,0.611620795107034,"S"
800,"3nbfC","NUC",10,236,2,0.847457627118644,"S"
801,"3ncrC","NUC",10,201,0,0,""
802,"3nd6A","NUC",10,412,0,0,""
803,"3ng0A","NUC",10,440,0,0,""
804,"3nhbA","NUC",10,256,0,0,""
805,"3nieA","NUC",10,460,2,0.434782608695652,"S"
806,"3nizA","NUC",10,414,1,0.241545893719807,"S"
807,"3nl6A","NUC",10,411,3,0.72992700729927,"S"
808,"3o3pB","NUC",10,423,2,0.472813238770686,"S"
809,"3o6xA","NUC",10,370,3,0.810810810810811,"S"
810,"3o8dA","NUC",10,361,1,0.277008310249307,"S"
811,"3o8lA","NUC",10,363,3,0.826446280991736,"S"
812,"3o98A","NUC",10,493,4,0.811359026369168,"S"
813,"3oaaD","NUC",10,350,3,0.857142857142857,"S"
814,"3oaaI","NUC",10,341,0,0,""
815,"3ocmA","NUC",10,330,1,0.303030303030303,"S"
816,"3ohaA","NUC",10,323,3,0.928792569659443,"S"
817,"3ohrA","NUC",10,265,0,0,""
818,"3okaA","NUC",10,350,4,1.14285714285714,"S"
819,"3opyD","NUC",10,348,2,0.574712643678161,"S"
820,"3orkA","NUC",10,414,4,0.966183574879227,"S"
821,"3otbA","NUC",10,321,3,0.934579439252336,"S"
822,"3ouuA","NUC",10,445,1,0.224719101123595,"S"
823,"3ozxB","NUC",10,295,0,0,""
824,"3p23C","NUC",10,384,3,0.78125,"S"
825,"3peyA","NUC",10,422,2,0.4739336492891,"S"
826,"3pfiA","NUC",10,381,0,0,""
827,"3pfqA","NUC",10,382,5,1.30890052356021,"S"
828,"3pkpA","NUC",10,360,1,0.277777777777778,"S"
829,"3plsA","NUC",10,384,4,1.04166666666667,"S"
830,"3pnlB","NUC",10,406,3,0.738916256157635,"S"
831,"3pqcA","NUC",10,337,1,0.29673590504451,"S"
832,"3px0A","NUC",10,308,0,0,""
833,"3px6B","NUC",10,343,0,0,""
834,"3pyfA","NUC",10,388,1,0.257731958762887,"S"
835,"3pyzA","NUC",10,477,3,0.628930817610063,"S"
836,"3pzpB","NUC",10,327,3,0.91743119266055,"S"
837,"3q4pA","NUC",10,359,1,0.278551532033426,"S"
838,"3q53A","NUC",10,348,3,0.862068965517241,"S"
839,"3q5iA","NUC",10,380,0,0,""
840,"3q86A","NUC",10,325,1,0.307692307692308,"S"
841,"3q9lA","NUC",10,385,0,0,""
842,"3qf7B","NUC",10,335,0,0,""
843,"3qfuA","NUC",10,442,1,0.226244343891403,"S"
844,"3qktA","NUC",10,335,0,0,""
845,"3qktD","NUC",10,341,0,0,""
846,"3qo7A","NUC",10,449,5,1.11358574610245,"S"
847,"3qpwA","NUC",10,445,2,0.449438202247191,"S"
848,"3qttB","NUC",10,456,1,0.219298245614035,"S"
849,"3qvfA","NUC",10,404,1,0.247524752475248,"S"
850,"3qx9C","NUC",10,233,1,0.429184549356223,"S"
851,"3r03A","NUC",10,300,0,0,""
852,"3r5xA","NUC",10,387,1,0.258397932816537,"S"
853,"3refA","NUC",10,347,2,0.576368876080692,"S"
854,"3reuA","NUC",10,490,0,0,""
855,"3rfxA","NUC",10,356,4,1.12359550561798,"S"
856,"3rq6A","NUC",10,236,0,0,""
857,"3rs9A","NUC",10,365,1,0.273972602739726,"S"
858,"3rsbB","NUC",10,340,1,0.294117647058824,"S"
859,"3ruqC","NUC",10,495,1,0.202020202020202,"S"
860,"3rwoA","NUC",10,354,0,0,""
861,"3ryfB","NUC",10,491,7,1.42566191446029,"S"
862,"3s3tA","NUC",10,396,0,0,""
863,"3s6aA","NUC",10,399,1,0.25062656641604,"S"
864,"3s8cA","NUC",10,223,2,0.896860986547085,"S"
865,"3se7D","NUC",10,438,1,0.228310502283105,"S"
866,"3sfvA","NUC",10,361,2,0.554016620498615,"S"
867,"3siwA","NUC",10,378,6,1.58730158730159,"S"
868,"3sl2A","NUC",10,379,0,0,""
869,"3ss8A","NUC",10,368,1,0.271739130434783,"S"
870,"3synA","NUC",10,347,1,0.288184438040346,"S"
871,"3t1oA","NUC",10,328,0,0,""
872,"3t35A","NUC",10,383,1,0.261096605744125,"S"
873,"3t4nC","NUC",10,366,4,1.09289617486339,"S"
874,"3t5dA","NUC",10,289,1,0.346020761245675,"S"
875,"3t99A","NUC",10,447,2,0.447427293064877,"S"
876,"3ta1D","NUC",10,226,0,0,""
877,"3tdwA","NUC",10,406,0,0,""
878,"3thzA","NUC",10,320,2,0.625,"S"
879,"3tifB","NUC",10,256,2,0.78125,"S"
880,"3tiiB","NUC",10,375,1,0.266666666666667,"S"
881,"3tk1A","NUC",10,260,1,0.384615384615385,"S"
882,"3tk1B","NUC",10,251,1,0.398406374501992,"S"
883,"3tr5B","NUC",10,324,0,0,""
884,"3ttcA","NUC",10,460,2,0.434782608695652,"S"
885,"3tuiC","NUC",10,266,1,0.37593984962406,"S"
886,"3ty5A","NUC",10,427,5,1.17096018735363,"S"
887,"3tzlB","NUC",10,291,0,0,""
888,"3u06B","NUC",10,350,1,0.285714285714286,"S"
889,"3u5zA","NUC",10,425,3,0.705882352941177,"S"
890,"3u67A","NUC",10,373,2,0.536193029490617,"S"
891,"3uboB","NUC",10,394,0,0,""
892,"3ubtB","NUC",10,294,1,0.340136054421769,"S"
893,"3uc5A","NUC",10,416,2,0.480769230769231,"S"
894,"3uf6A","NUC",10,312,1,0.320512820512821,"S"
895,"3ufgA","NUC",10,466,0,0,""
896,"3ufxB","NUC",10,353,0,0,""
897,"3ug6B","NUC",10,332,1,0.301204819277108,"S"
898,"3uieB","NUC",10,334,4,1.19760479041916,"S"
899,"3uimA","NUC",10,405,2,0.493827160493827,"S"
900,"3uk6G","NUC",10,440,2,0.454545454545455,"S"
901,"3uk6L","NUC",10,299,1,0.334448160535117,"S"
902,"3ukdA","NUC",10,354,3,0.847457627118644,"S"
903,"3umoA","NUC",10,393,3,0.763358778625954,"S"
904,"3ungA","NUC",10,377,1,0.26525198938992,"S"
905,"3uq8A","NUC",10,359,2,0.557103064066852,"S"
906,"3v00B","NUC",10,446,2,0.448430493273543,"S"
907,"3v2uC","NUC",10,497,6,1.20724346076459,"S"
908,"3v4sA","NUC",10,393,0,0,""
909,"3veyA","NUC",10,420,3,0.714285714285714,"S"
910,"3vmmA","NUC",10,454,2,0.440528634361233,"S"
911,"3vn9A","NUC",10,457,6,1.31291028446389,"S"
912,"3votA","NUC",10,419,0,0,""
913,"3vpbC","NUC",10,469,0,0,""
914,"3vqtA","NUC",10,325,1,0.307692307692308,"S"
915,"3vr6B","NUC",10,362,0,0,""
916,"3vx4B","NUC",10,257,1,0.389105058365759,"S"
917,"3vzuA","NUC",10,354,0,0,""
918,"3w0sA","NUC",10,366,1,0.273224043715847,"S"
919,"3w1gA","NUC",10,377,4,1.06100795755968,"S"
920,"3w6nB","NUC",10,388,0,0,""
921,"3w8qA","NUC",10,444,4,0.900900900900901,"S"
922,"3wbzE","NUC",10,348,2,0.574712643678161,"S"
923,"3wfrE","NUC",10,429,0,0,""
924,"3whkA","NUC",10,400,2,0.5,"S"
925,"3wjpA","NUC",10,409,2,0.488997555012225,"S"
926,"3wqtB","NUC",10,486,1,0.205761316872428,"S"
927,"3wryB","NUC",10,281,2,0.711743772241993,"S"
928,"3wryC","NUC",10,381,4,1.0498687664042,"S"
929,"3wt0C","NUC",10,486,1,0.205761316872428,"S"
930,"3wv9A","NUC",10,343,0,0,""
931,"3wwmA","NUC",10,357,1,0.280112044817927,"S"
932,"3wxmA","NUC",10,513,1,0.194931773879142,"S"
933,"3x03A","NUC",10,349,0,0,""
934,"3x1kD","NUC",10,432,0,0,""
935,"3zbqA","NUC",10,427,3,0.702576112412178,"S"
936,"3zc7A","NUC",10,385,4,1.03896103896104,"S"
937,"3zecB","NUC",10,453,2,0.441501103752759,"S"
938,"3zf8A","NUC",10,403,2,0.496277915632754,"S"
939,"3zfdA","NUC",10,435,4,0.919540229885057,"S"
940,"3zidA","NUC",10,462,3,0.649350649350649,"S"
941,"3zkdC","NUC",10,502,1,0.199203187250996,"S"
942,"3zlbA","NUC",10,410,3,0.731707317073171,"S"
943,"3zm7A","NUC",10,365,1,0.273972602739726,"S"
944,"3zq6B","NUC",10,353,1,0.28328611898017,"S"
945,"3zq6D","NUC",10,352,1,0.284090909090909,"S"
946,"3zvmA","NUC",10,446,2,0.448430493273543,"S"
947,"3zy3A","NUC",10,463,5,1.07991360691145,"S"
948,"3zznA","NUC",10,337,1,0.29673590504451,"S"
949,"4a36A","NUC",10,373,1,0.268096514745308,"S"
950,"4a5aD","NUC",10,428,3,0.700934579439252,"S"
951,"4a5lA","NUC",10,289,2,0.692041522491349,"S"
952,"4a6jA","NUC",10,520,3,0.576923076923077,"S"
953,"4a9xA","NUC",10,366,1,0.273224043715847,"S"
954,"4ag5A","NUC",10,275,2,0.727272727272727,"S"
955,"4am7B","NUC",10,434,0,0,""
956,"4anjA","NUC",10,465,2,0.43010752688172,"S"
957,"4arzA","NUC",10,421,4,0.950118764845606,"S"
958,"4arzB","NUC",10,275,2,0.727272727272727,"S"
959,"4atbA","NUC",10,368,2,0.543478260869565,"S"
960,"4auiA","NUC",10,357,0,0,""
961,"4ax8A","NUC",10,441,2,0.453514739229025,"S"
962,"4axeA","NUC",10,426,2,0.469483568075117,"S"
963,"4b45A","NUC",10,461,1,0.216919739696312,"S"
964,"4b46A","NUC",10,474,0,0,""
965,"4b47A","NUC",10,269,0,0,""
966,"4b6uA","NUC",10,353,2,0.56657223796034,"S"
