"channel","threshold","binding_site_index","ligand_group","smooth_value","mean_value","sd_value"
"c12",10.5,2,"AMP",1.0328812317163,-1.62718022075943,1.39670188868978
"c12",10.5,51,"AMP",-0.564533227917939,-1.62718022075943,1.39670188868978
"c12",10.5,59,"AMP",-3.6006998652866,-1.62718022075943,1.39670188868978
"c12",10.5,21,"AMP",-3.42922299955395,-1.62718022075943,1.39670188868978
"c12",10.5,42,"AMP",-2.04981831800319,-1.62718022075943,1.39670188868978
"c12",10.5,19,"AMP",-1.95764142145989,-1.62718022075943,1.39670188868978
"c12",10.5,17,"AMP",-1.73599042501081,-1.62718022075943,1.39670188868978
"c12",10.5,43,"AMP",3.37096202077514,-1.62718022075943,1.39670188868978
"c12",10.5,38,"AMP",-0.964926059894709,-1.62718022075943,1.39670188868978
"c12",10.5,18,"AMP",-0.237077605109087,-1.62718022075943,1.39670188868978
"c12",10.5,52,"AMP",-0.145507859491737,-1.62718022075943,1.39670188868978
"c12",10.5,16,"AMP",-2.1939998011292,-1.62718022075943,1.39670188868978
"c12",10.5,40,"AMP",-1.27840734998671,-1.62718022075943,1.39670188868978
"c12",10.5,57,"AMP",-2.41385273314541,-1.62718022075943,1.39670188868978
"c12",10.5,3,"AMP",-2.95408160847092,-1.62718022075943,1.39670188868978
"c12",10.5,20,"AMP",-3.13385980739347,-1.62718022075943,1.39670188868978
"c12",10.5,12,"AMP",0.697422976904306,-1.62718022075943,1.39670188868978
"c12",10.6,30,"AMP",1.1180367685385,-1.62299162619152,1.39944577321832
"c12",10.6,31,"AMP",-1.85960075989935,-1.62299162619152,1.39944577321832
"c12",10.6,23,"AMP",-2.02994407929112,-1.62299162619152,1.39944577321832
"c12",10.6,45,"AMP",-1.48048225247585,-1.62299162619152,1.39944577321832
"c12",10.6,21,"AMP",-3.39272528662946,-1.62299162619152,1.39944577321832
"c12",10.6,5,"AMP",-3.71333300698159,-1.62299162619152,1.39944577321832
"c12",10.6,4,"AMP",-1.95669725512924,-1.62299162619152,1.39944577321832
"c12",10.6,49,"AMP",-1.73135422351081,-1.62299162619152,1.39944577321832
"c12",10.6,50,"AMP",-3.24372673868552,-1.62299162619152,1.39944577321832
"c12",10.6,36,"AMP",-2.28221754291745,-1.62299162619152,1.39944577321832
"c12",10.6,26,"AMP",-1.70476557496973,-1.62299162619152,1.39944577321832
"c12",10.6,53,"AMP",-1.46390602060759,-1.62299162619152,1.39944577321832
"c12",10.6,8,"AMP",-2.03394167456592,-1.62299162619152,1.39944577321832
"c12",10.6,22,"AMP",-0.531446414257375,-1.62299162619152,1.39944577321832
"c12",10.6,48,"AMP",-0.877908217764883,-1.62299162619152,1.39944577321832
"c12",10.6,54,"AMP",-0.375463048695583,-1.62299162619152,1.39944577321832
"c12",10.6,42,"AMP",-2.07784786724661,-1.62299162619152,1.39944577321832
"c12",10.6,37,"AMP",-0.862897061140252,-1.62299162619152,1.39944577321832
"c12",10.6,46,"AMP",-1.74205965718223,-1.62299162619152,1.39944577321832
"c12",10.6,19,"AMP",-1.8865724525305,-1.62299162619152,1.39944577321832
"c12",10.6,55,"AMP",-0.686848922748759,-1.62299162619152,1.39944577321832
"c12",10.6,28,"AMP",-2.43418647851453,-1.62299162619152,1.39944577321832
"c12",10.6,10,"AMP",-0.666301191002541,-1.62299162619152,1.39944577321832
"c12",10.6,58,"AMP",-2.5085002641602,-1.62299162619152,1.39944577321832
"c12",10.6,47,"AMP",-2.96024982496136,-1.62299162619152,1.39944577321832
"c12",10.6,41,"AMP",-2.40694785424328,-1.62299162619152,1.39944577321832
"c12",10.6,11,"AMP",-0.5265082323825,-1.62299162619152,1.39944577321832
"c12",10.6,18,"AMP",-0.257852164432157,-1.62299162619152,1.39944577321832
"c12",10.6,39,"AMP",-0.691048887988116,-1.62299162619152,1.39944577321832
"c12",10.6,27,"AMP",-0.887570629336065,-1.62299162619152,1.39944577321832
"c12",10.6,57,"AMP",-2.494171107261,-1.62299162619152,1.39944577321832
"c12",10.6,9,"AMP",-0.186788848591647,-1.62299162619152,1.39944577321832
"c12",10.6,60,"AMP",-1.95388961391364,-1.62299162619152,1.39944577321832
"c12",10.6,7,"AMP",-1.8167180081424,-1.62299162619152,1.39944577321832
"c12",10.6,40,"AMP",-1.1306135008867,-1.62299162619152,1.39944577321832
"c12",10.6,44,"AMP",-5.35347295053263,-1.62299162619152,1.39944577321832
"c12",10.6,38,"AMP",-0.919313209067132,-1.62299162619152,1.39944577321832
"c12",10.6,32,"AMP",-2.10691975931579,-1.62299162619152,1.39944577321832
"c12",10.6,16,"AMP",-2.23388169639726,-1.62299162619152,1.39944577321832
"c12",10.6,14,"AMP",-3.34311902587702,-1.62299162619152,1.39944577321832
"c12",10.6,20,"AMP",-3.1083842281409,-1.62299162619152,1.39944577321832
"c12",10.6,51,"AMP",-0.665346120822975,-1.62299162619152,1.39944577321832
"c12",10.6,17,"AMP",-1.6895786364047,-1.62299162619152,1.39944577321832
"c12",10.6,24,"AMP",-2.00714962997,-1.62299162619152,1.39944577321832
"c12",10.6,33,"AMP",-0.87251528381409,-1.62299162619152,1.39944577321832
"c12",10.6,15,"AMP",-1.46001671669112,-1.62299162619152,1.39944577321832
"c12",10.6,1,"AMP",-2.57307599092031,-1.62299162619152,1.39944577321832
"c12",10.6,52,"AMP",-0.0657554740198531,-1.62299162619152,1.39944577321832
"c12",10.6,34,"AMP",-2.75693024149899,-1.62299162619152,1.39944577321832
"c12",10.6,13,"AMP",-3.00111490665023,-1.62299162619152,1.39944577321832
"c12",10.6,43,"AMP",3.17135087498995,-1.62299162619152,1.39944577321832
"c12",10.6,2,"AMP",1.08642064687623,-1.62299162619152,1.39944577321832
"c12",10.6,25,"AMP",1.03860840717962,-1.62299162619152,1.39944577321832
"c12",10.6,56,"AMP",-1.67551726045595,-1.62299162619152,1.39944577321832
"c12",10.6,59,"AMP",-3.64094128036147,-1.62299162619152,1.39944577321832
"c12",10.6,6,"AMP",-1.48072997950768,-1.62299162619152,1.39944577321832
"c12",10.6,3,"AMP",-3.02726620128421,-1.62299162619152,1.39944577321832
"c12",10.6,12,"AMP",0.576399576474389,-1.62299162619152,1.39944577321832
"c12",10.6,29,"AMP",-2.51876943856945,-1.62299162619152,1.39944577321832
"c12",10.6,35,"AMP",-3.01543115220241,-1.62299162619152,1.39944577321832
"c12",10.7,49,"AMP",-1.73184931165957,-1.61548022366726,1.40297479617474
"c12",10.7,53,"AMP",-1.43721133018799,-1.61548022366726,1.40297479617474
"c12",10.7,10,"AMP",-0.676399574457749,-1.61548022366726,1.40297479617474
"c12",10.7,37,"AMP",-0.763513181280229,-1.61548022366726,1.40297479617474
"c12",10.7,18,"AMP",-0.284484958387604,-1.61548022366726,1.40297479617474
"c12",10.7,57,"AMP",-2.57168535639467,-1.61548022366726,1.40297479617474
"c12",10.7,14,"AMP",-3.46588185022196,-1.61548022366726,1.40297479617474
"c12",10.7,58,"AMP",-2.49819900939989,-1.61548022366726,1.40297479617474
"c12",10.7,26,"AMP",-1.68507104793922,-1.61548022366726,1.40297479617474
"c12",10.7,32,"AMP",-2.08939455448465,-1.61548022366726,1.40297479617474
"c12",10.7,51,"AMP",-0.754850581181941,-1.61548022366726,1.40297479617474
"c12",10.7,48,"AMP",-0.896284405196154,-1.61548022366726,1.40297479617474
"c12",10.7,54,"AMP",-0.407037342441572,-1.61548022366726,1.40297479617474
"c12",10.7,59,"AMP",-3.65718300332873,-1.61548022366726,1.40297479617474
"c12",10.7,52,"AMP",-0.000369667883595393,-1.61548022366726,1.40297479617474
"c12",10.7,19,"AMP",-1.81836686499901,-1.61548022366726,1.40297479617474
"c12",10.7,44,"AMP",-5.44278813222733,-1.61548022366726,1.40297479617474
"c12",10.7,46,"AMP",-1.71481693928086,-1.61548022366726,1.40297479617474
"c12",10.7,22,"AMP",-0.624733347116127,-1.61548022366726,1.40297479617474
"c12",10.7,23,"AMP",-2.07249843463875,-1.61548022366726,1.40297479617474
"c12",10.7,11,"AMP",-0.427643012701543,-1.61548022366726,1.40297479617474
"c12",10.7,50,"AMP",-3.1846880242288,-1.61548022366726,1.40297479617474
"c12",10.7,3,"AMP",-3.10204295793558,-1.61548022366726,1.40297479617474
"c12",10.7,27,"AMP",-0.840245758179917,-1.61548022366726,1.40297479617474
"c12",10.7,33,"AMP",-0.847561248149327,-1.61548022366726,1.40297479617474
"c12",10.7,28,"AMP",-2.36133650853858,-1.61548022366726,1.40297479617474
"c12",10.7,36,"AMP",-2.25813136984926,-1.61548022366726,1.40297479617474
"c12",10.7,60,"AMP",-1.8590291334607,-1.61548022366726,1.40297479617474
"c12",10.7,7,"AMP",-1.73598618388923,-1.61548022366726,1.40297479617474
"c12",10.7,5,"AMP",-3.84227500034258,-1.61548022366726,1.40297479617474
"c12",10.7,40,"AMP",-1.01498435235382,-1.61548022366726,1.40297479617474
"c12",10.7,2,"AMP",1.12360554137455,-1.61548022366726,1.40297479617474
"c12",10.7,55,"AMP",-0.602450417571992,-1.61548022366726,1.40297479617474
"c12",10.7,6,"AMP",-1.49902126670398,-1.61548022366726,1.40297479617474
"c12",10.7,45,"AMP",-1.45129533251807,-1.61548022366726,1.40297479617474
"c12",10.7,20,"AMP",-3.09875521731433,-1.61548022366726,1.40297479617474
"c12",10.7,17,"AMP",-1.66053671592485,-1.61548022366726,1.40297479617474
"c12",10.7,25,"AMP",1.06233624243,-1.61548022366726,1.40297479617474
"c12",10.7,4,"AMP",-1.90501486152414,-1.61548022366726,1.40297479617474
"c12",10.7,15,"AMP",-1.54858837789248,-1.61548022366726,1.40297479617474
"c12",10.7,31,"AMP",-1.86004978582148,-1.61548022366726,1.40297479617474
"c12",10.7,30,"AMP",1.16678885023148,-1.61548022366726,1.40297479617474
"c12",10.7,16,"AMP",-2.26856828865434,-1.61548022366726,1.40297479617474
"c12",10.7,13,"AMP",-2.94698531533432,-1.61548022366726,1.40297479617474
"c12",10.7,41,"AMP",-2.31627999655082,-1.61548022366726,1.40297479617474
"c12",10.7,1,"AMP",-2.57619754192092,-1.61548022366726,1.40297479617474
"c12",10.7,35,"AMP",-3.00805110867317,-1.61548022366726,1.40297479617474
"c12",10.7,29,"AMP",-2.46841703413213,-1.61548022366726,1.40297479617474
"c12",10.7,9,"AMP",-0.118859451394327,-1.61548022366726,1.40297479617474
"c12",10.7,8,"AMP",-2.14056980291748,-1.61548022366726,1.40297479617474
"c12",10.7,39,"AMP",-0.537395884238823,-1.61548022366726,1.40297479617474
"c12",10.7,12,"AMP",0.473412980092528,-1.61548022366726,1.40297479617474
"c12",10.7,34,"AMP",-2.79987709592725,-1.61548022366726,1.40297479617474
"c12",10.7,21,"AMP",-3.36785090034489,-1.61548022366726,1.40297479617474
"c12",10.7,47,"AMP",-2.863671119483,-1.61548022366726,1.40297479617474
"c12",10.7,24,"AMP",-1.98436872121353,-1.61548022366726,1.40297479617474
"c12",10.7,56,"AMP",-1.68920666818739,-1.61548022366726,1.40297479617474
"c12",10.7,43,"AMP",2.99181779247188,-1.61548022366726,1.40297479617474
"c12",10.7,42,"AMP",-2.09699554195363,-1.61548022366726,1.40297479617474
"c12",10.7,38,"AMP",-0.871225938101963,-1.61548022366726,1.40297479617474
"c12",10.8,27,"AMP",-0.820785871548906,-1.60431353516974,1.4045240050476
"c12",10.8,44,"AMP",-5.48607738441959,-1.60431353516974,1.4045240050476
"c12",10.8,57,"AMP",-2.64547174889621,-1.60431353516974,1.4045240050476
"c12",10.8,32,"AMP",-2.03638200040456,-1.60431353516974,1.4045240050476
"c12",10.8,3,"AMP",-3.16455832306164,-1.60431353516974,1.4045240050476
"c12",10.8,26,"AMP",-1.68538015410573,-1.60431353516974,1.4045240050476
"c12",10.8,33,"AMP",-0.821299247293208,-1.60431353516974,1.4045240050476
"c12",10.8,18,"AMP",-0.330330213002433,-1.60431353516974,1.4045240050476
"c12",10.8,19,"AMP",-1.76003118599344,-1.60431353516974,1.4045240050476
"c12",10.8,34,"AMP",-2.82976095360144,-1.60431353516974,1.4045240050476
"c12",10.8,58,"AMP",-2.49497670024064,-1.60431353516974,1.4045240050476
"c12",10.8,52,"AMP",0.0252233008546729,-1.60431353516974,1.4045240050476
"c12",10.8,22,"AMP",-0.670099912210004,-1.60431353516974,1.4045240050476
"c12",10.8,48,"AMP",-0.908735581917962,-1.60431353516974,1.4045240050476
"c12",10.8,49,"AMP",-1.75008909619207,-1.60431353516974,1.4045240050476
"c12",10.8,45,"AMP",-1.42418142809802,-1.60431353516974,1.4045240050476
"c12",10.8,59,"AMP",-3.64553473567925,-1.60431353516974,1.4045240050476
"c12",10.8,6,"AMP",-1.4283973541976,-1.60431353516974,1.4045240050476
"c12",10.8,35,"AMP",-2.9615571314186,-1.60431353516974,1.4045240050476
"c12",10.8,54,"AMP",-0.412980107686863,-1.60431353516974,1.4045240050476
"c12",10.8,37,"AMP",-0.649771055689081,-1.60431353516974,1.4045240050476
"c12",10.8,25,"AMP",1.06875746512189,-1.60431353516974,1.4045240050476
"c12",10.8,28,"AMP",-2.28407882881055,-1.60431353516974,1.4045240050476
"c12",10.8,7,"AMP",-1.66138344582638,-1.60431353516974,1.4045240050476
"c12",10.8,13,"AMP",-2.89868448858711,-1.60431353516974,1.4045240050476
"c12",10.8,10,"AMP",-0.717345817829763,-1.60431353516974,1.4045240050476
"c12",10.8,50,"AMP",-3.06465111193145,-1.60431353516974,1.4045240050476
"c12",10.8,56,"AMP",-1.65828597111109,-1.60431353516974,1.4045240050476
"c12",10.8,11,"AMP",-0.365955445511054,-1.60431353516974,1.4045240050476
"c12",10.8,30,"AMP",1.21571813552984,-1.60431353516974,1.4045240050476
"c12",10.8,41,"AMP",-2.25726930605613,-1.60431353516974,1.4045240050476
"c12",10.8,16,"AMP",-2.28942295836941,-1.60431353516974,1.4045240050476
"c12",10.8,17,"AMP",-1.64005142821068,-1.60431353516974,1.4045240050476
"c12",10.8,9,"AMP",0.000937971010072503,-1.60431353516974,1.4045240050476
"c12",10.8,46,"AMP",-1.69833506186807,-1.60431353516974,1.4045240050476
"c12",10.8,60,"AMP",-1.82073933792483,-1.60431353516974,1.4045240050476
"c12",10.8,1,"AMP",-2.58752646807033,-1.60431353516974,1.4045240050476
"c12",10.8,31,"AMP",-1.84705546974995,-1.60431353516974,1.4045240050476
"c12",10.8,40,"AMP",-0.949438684238604,-1.60431353516974,1.4045240050476
"c12",10.8,55,"AMP",-0.516567421603035,-1.60431353516974,1.4045240050476
"c12",10.8,36,"AMP",-2.24730049618454,-1.60431353516974,1.4045240050476
"c12",10.8,23,"AMP",-2.05938349869913,-1.60431353516974,1.4045240050476
"c12",10.8,14,"AMP",-3.55711770515,-1.60431353516974,1.4045240050476
"c12",10.8,53,"AMP",-1.52022139633172,-1.60431353516974,1.4045240050476
"c12",10.8,20,"AMP",-3.10990489934336,-1.60431353516974,1.4045240050476
"c12",10.8,21,"AMP",-3.36406857864831,-1.60431353516974,1.4045240050476
"c12",10.8,42,"AMP",-2.10514145049763,-1.60431353516974,1.4045240050476
"c12",10.8,51,"AMP",-0.807856057294099,-1.60431353516974,1.4045240050476
"c12",10.8,47,"AMP",-2.78889289100076,-1.60431353516974,1.4045240050476
"c12",10.8,12,"AMP",0.404903906338288,-1.60431353516974,1.4045240050476
"c12",10.8,38,"AMP",-0.818624727079971,-1.60431353516974,1.4045240050476
"c12",10.8,4,"AMP",-1.82509208698624,-1.60431353516974,1.4045240050476
"c12",10.8,5,"AMP",-3.9213650849058,-1.60431353516974,1.4045240050476
"c12",10.8,24,"AMP",-1.9920415273787,-1.60431353516974,1.4045240050476
"c12",10.8,29,"AMP",-2.41302493362313,-1.60431353516974,1.4045240050476
"c12",10.8,43,"AMP",2.84696841542011,-1.60431353516974,1.4045240050476
"c12",10.8,15,"AMP",-1.64015601645544,-1.60431353516974,1.4045240050476
"c12",10.8,39,"AMP",-0.412012116858417,-1.60431353516974,1.4045240050476
"c12",10.8,8,"AMP",-2.20417044044084,-1.60431353516974,1.4045240050476
"c12",10.8,2,"AMP",1.14824403377469,-1.60431353516974,1.4045240050476
"c12",10.9,55,"AMP",-0.433239554169783,-1.58933308476153,1.40393005539614
"c12",10.9,6,"AMP",-1.26851010811385,-1.58933308476153,1.40393005539614
"c12",10.9,40,"AMP",-0.939724729360078,-1.58933308476153,1.40393005539614
"c12",10.9,18,"AMP",-0.400930692104298,-1.58933308476153,1.40393005539614
"c12",10.9,59,"AMP",-3.60648721884711,-1.58933308476153,1.40393005539614
"c12",10.9,26,"AMP",-1.70511677513727,-1.58933308476153,1.40393005539614
"c12",10.9,60,"AMP",-1.84920741960445,-1.58933308476153,1.40393005539614
"c12",10.9,27,"AMP",-0.832721799130126,-1.58933308476153,1.40393005539614
"c12",10.9,34,"AMP",-2.84739208119538,-1.58933308476153,1.40393005539614
"c12",10.9,41,"AMP",-2.23945608112681,-1.58933308476153,1.40393005539614
"c12",10.9,56,"AMP",-1.57888844082446,-1.58933308476153,1.40393005539614
"c12",10.9,7,"AMP",-1.60365271168652,-1.58933308476153,1.40393005539614
"c12",10.9,45,"AMP",-1.39987286006083,-1.58933308476153,1.40393005539614
"c12",10.9,13,"AMP",-2.85982757771508,-1.58933308476153,1.40393005539614
"c12",10.9,10,"AMP",-0.791407123668542,-1.58933308476153,1.40393005539614
"c12",10.9,44,"AMP",-5.48059490402167,-1.58933308476153,1.40393005539614
"c12",10.9,1,"AMP",-2.60905804444456,-1.58933308476153,1.40393005539614
"c12",10.9,17,"AMP",-1.62373620686639,-1.58933308476153,1.40393005539614
"c12",10.9,53,"AMP",-1.71995745209569,-1.58933308476153,1.40393005539614
"c12",10.9,35,"AMP",-2.87499857449295,-1.58933308476153,1.40393005539614
"c12",10.9,22,"AMP",-0.656508647303895,-1.58933308476153,1.40393005539614
"c12",10.9,46,"AMP",-1.69286915658449,-1.58933308476153,1.40393005539614
"c12",10.9,49,"AMP",-1.78777135447958,-1.58933308476153,1.40393005539614
"c12",10.9,52,"AMP",0.00725719863933754,-1.58933308476153,1.40393005539614
"c12",10.9,20,"AMP",-3.14137935295333,-1.58933308476153,1.40393005539614
"c12",10.9,3,"AMP",-3.20618667723637,-1.58933308476153,1.40393005539614
"c12",10.9,33,"AMP",-0.794124557439786,-1.58933308476153,1.40393005539614
"c12",10.9,11,"AMP",-0.346243015402946,-1.58933308476153,1.40393005539614
"c12",10.9,19,"AMP",-1.71387321208548,-1.58933308476153,1.40393005539614
"c12",10.9,25,"AMP",1.05334539597736,-1.58933308476153,1.40393005539614
"c12",10.9,57,"AMP",-2.71327123281737,-1.58933308476153,1.40393005539614
"c12",10.9,12,"AMP",0.379513537546074,-1.58933308476153,1.40393005539614
"c12",10.9,4,"AMP",-1.7204100275788,-1.58933308476153,1.40393005539614
"c12",10.9,28,"AMP",-2.20648623816763,-1.58933308476153,1.40393005539614
"c12",10.9,50,"AMP",-2.88469444877867,-1.58933308476153,1.40393005539614
"c12",10.9,30,"AMP",1.26623873248429,-1.58933308476153,1.40393005539614
"c12",10.9,14,"AMP",-3.60830702167282,-1.58933308476153,1.40393005539614
"c12",10.9,5,"AMP",-3.94001444352364,-1.58933308476153,1.40393005539614
"c12",10.9,29,"AMP",-2.35395445860976,-1.58933308476153,1.40393005539614
"c12",10.9,36,"AMP",-2.24940992636134,-1.58933308476153,1.40393005539614
"c12",10.9,48,"AMP",-0.911748246215406,-1.58933308476153,1.40393005539614
"c12",10.9,37,"AMP",-0.526165541822482,-1.58933308476153,1.40393005539614
"c12",10.9,15,"AMP",-1.73244948756341,-1.58933308476153,1.40393005539614
"c12",10.9,58,"AMP",-2.49756425118881,-1.58933308476153,1.40393005539614
"c12",10.9,38,"AMP",-0.761559070124936,-1.58933308476153,1.40393005539614
"c12",10.9,23,"AMP",-1.98376462344635,-1.58933308476153,1.40393005539614
"c12",10.9,31,"AMP",-1.820541452492,-1.58933308476153,1.40393005539614
"c12",10.9,9,"AMP",0.175778297974864,-1.58933308476153,1.40393005539614
"c12",10.9,47,"AMP",-2.74003659298758,-1.58933308476153,1.40393005539614
"c12",10.9,24,"AMP",-2.03234389569485,-1.58933308476153,1.40393005539614
"c12",10.9,8,"AMP",-2.2134671635822,-1.58933308476153,1.40393005539614
"c12",10.9,16,"AMP",-2.29343628454619,-1.58933308476153,1.40393005539614
"c12",10.9,21,"AMP",-3.38501217729511,-1.58933308476153,1.40393005539614
"c12",10.9,32,"AMP",-1.94985835881966,-1.58933308476153,1.40393005539614
"c12",10.9,54,"AMP",-0.385483491747646,-1.58933308476153,1.40393005539614
"c12",10.9,43,"AMP",2.74444934332301,-1.58933308476153,1.40393005539614
"c12",10.9,42,"AMP",-2.1005714761244,-1.58933308476153,1.40393005539614
"c12",10.9,2,"AMP",1.16440667855643,-1.58933308476153,1.40393005539614
"c12",10.9,39,"AMP",-0.321178860805459,-1.58933308476153,1.40393005539614
"c12",10.9,51,"AMP",-0.815509170075215,-1.58933308476153,1.40393005539614
"c12",11,27,"AMP",-0.865511150506536,-1.57068695970988,1.4052378466112
"c12",11,26,"AMP",-1.73534028850844,-1.57068695970988,1.4052378466112
"c12",11,46,"AMP",-1.68905686572897,-1.57068695970988,1.4052378466112
"c12",11,10,"AMP",-0.8866940041201,-1.57068695970988,1.4052378466112
"c12",11,6,"AMP",-1.05983304246663,-1.57068695970988,1.4052378466112
"c12",11,13,"AMP",-2.82573011457161,-1.57068695970988,1.4052378466112
"c12",11,3,"AMP",-3.2275131690842,-1.57068695970988,1.4052378466112
"c12",11,30,"AMP",1.3190941446351,-1.57068695970988,1.4052378466112
"c12",11,28,"AMP",-2.13304914276798,-1.57068695970988,1.4052378466112
"c12",11,45,"AMP",-1.37792999855625,-1.57068695970988,1.4052378466112
"c12",11,19,"AMP",-1.6739223451221,-1.57068695970988,1.4052378466112
"c12",11,57,"AMP",-2.77047214024723,-1.57068695970988,1.4052378466112
"c12",11,4,"AMP",-1.60300295143095,-1.57068695970988,1.4052378466112
"c12",11,18,"AMP",-0.488066640753568,-1.57068695970988,1.4052378466112
"c12",11,22,"AMP",-0.597935671386044,-1.57068695970988,1.4052378466112
"c12",11,38,"AMP",-0.70375896242923,-1.57068695970988,1.4052378466112
"c12",11,14,"AMP",-3.62632294906036,-1.57068695970988,1.4052378466112
"c12",11,40,"AMP",-0.970148207259299,-1.57068695970988,1.4052378466112
"c12",11,41,"AMP",-2.25050299028646,-1.57068695970988,1.4052378466112
"c12",11,56,"AMP",-1.46679943888213,-1.57068695970988,1.4052378466112
"c12",11,29,"AMP",-2.29185309910299,-1.57068695970988,1.4052378466112
